id,name,address,postalCode,district,city,latitude,longitude,hours,googleMapsUrl,cadeia,phone,email,storeUrl,category,services
10426.0,Lidl Valença,"Av. Dr. Tito Fontes / Ponte,",4930-676,Viana do Castelo,Valença,42.027513,-8.634833,,"https://www.google.com/maps/dir/?api=1&destination=42.027512999999999,-8.6348330000000004",VOLTA,,,,,
10655.0,Lidl Valongo &#8211; Fonseca Dias,"Rua Fonseca Dias,584",4440-652,Porto,Valongo,41.183393,-8.4849,,"https://www.google.com/maps/dir/?api=1&destination=41.183393000000002,-8.4848999999999997",VOLTA,,,,,
10584.0,Lidl Vendas Novas,"Rua do Polígono,",7080-116,Évora,Vendas Novas,38.678783,-8.449285,,"https://www.google.com/maps/dir/?api=1&destination=38.678783000000003,-8.4492849999999997",VOLTA,,,,,
10650.0,Lidl Vialonga,"Rua Prof. Egas Moniz,",2625-657,Lisboa,Vila Franca de Xira,38.874186,-9.076461,,"https://www.google.com/maps/dir/?api=1&destination=38.874186000000002,-9.0764610000000001",VOLTA,,,,,
10624.0,Lidl Viana do Castelo &#8211; Darque,"Rua Arriscado Queirós,100",4935-208,Viana do Castelo,Viana do Castelo,41.681932,-8.776204,,"https://www.google.com/maps/dir/?api=1&destination=41.681932000000003,-8.7762039999999999",VOLTA,,,,,
10613.0,Lidl Viana do Castelo &#8211; Eça de Queirós,"Rua Eça de Queirós,111",4900-432,Viana do Castelo,Viana do Castelo,41.706067,-8.819512,,"https://www.google.com/maps/dir/?api=1&destination=41.706066999999997,-8.8195119999999996",VOLTA,,,,,
10533.0,Lidl Vidigueira,"Zona Industrial,",7960-305,Beja,Vidigueira,38.203801,-7.800936,,"https://www.google.com/maps/dir/?api=1&destination=38.203800999999999,-7.8009360000000001",VOLTA,,,,,
10422.0,Lidl Vieira de Leiria,Rua da Marinha Grande N.º 4,2430-666,Leiria,Marinha Grande,39.868213,-8.939101,,"https://www.google.com/maps/dir/?api=1&destination=39.868212999999997,-8.9391010000000009",VOLTA,,,,,
10571.0,Lidl Vieira do Minho,"Av. João Torre - Lugar de Sobreiro,",4850-523,Braga,Vieira do Minho,41.636614,-8.140683,,"https://www.google.com/maps/dir/?api=1&destination=41.636614000000002,-8.1406829999999992",VOLTA,,,,,
10490.0,Lidl Vila Franca de Xira &#8211; EN1,"Caminho Municipal 1237,2",2600-208,Lisboa,Vila Franca de Xira,38.954997,-8.988898,,"https://www.google.com/maps/dir/?api=1&destination=38.954996999999999,-8.9888980000000007",VOLTA,,,,,
10626.0,Lidl Vila Real &#8211; Av. da Universidade,"Avenida da Universidade,6",5000-693,Vila Real,Vila Real,41.294586,-7.733989,,"https://www.google.com/maps/dir/?api=1&destination=41.294586000000002,-7.7339890000000002",VOLTA,,,,,
10580.0,Lidl Vila Real de Santo António,"Hortas (UA: ,332)",8900-228,Faro,Vila Real de Santo António,37.188548,-7.445179,,"https://www.google.com/maps/dir/?api=1&destination=37.188547999999997,-7.4451790000000004",VOLTA,,,,,
10510.0,Lidl Vila Verde &#8211; Rua dos Bombeiros,"Rua dos Bombeiros,165",4730-752,Braga,Vila Verde,41.646607,-8.437683,,"https://www.google.com/maps/dir/?api=1&destination=41.646607000000003,-8.4376829999999998",VOLTA,,,,,
10585.0,Lidl Vila Viçosa,"Rua Duque Dom Jaime,",7160-251,Évora,Vila Viçosa,38.785436,-7.423506,,"https://www.google.com/maps/dir/?api=1&destination=38.785435999999997,-7.4235059999999997",VOLTA,,,,,
10588.0,Lidl Vila do Bispo,"Senhora do Amparo, EN,268",8650-428,Faro,Vila do Bispo,37.08195,-8.910208,,"https://www.google.com/maps/dir/?api=1&destination=37.081949999999999,-8.9102080000000008",VOLTA,,,,,
10657.0,Lidl Vila do Conde &#8211; Av. Júlio Graça,"Av. Júlio Graça,",4480-672,Porto,Vila do Conde,41.350006,-8.747795,,"https://www.google.com/maps/dir/?api=1&destination=41.350006,-8.747795",VOLTA,,,,,
10519.0,Lidl Vila do Conde &#8211; EN 13,"Rua 5 de outubro,km 1",4480-739,Porto,Vila do Conde,41.36323,-8.747002,,"https://www.google.com/maps/dir/?api=1&destination=41.363230000000001,-8.7470020000000002",VOLTA,,,,,
10662.0,Lidl Vila do Conde &#8211; Mindelo,"Lugar da Gândara, EN13, Mindelo",4485-473,Porto,Vila do Conde,41.311508,-8.706728,,"https://www.google.com/maps/dir/?api=1&destination=41.311508000000003,-8.706728",VOLTA,,,,,
10435.0,Lidl Viseu &#8211; Estrada do Sátão,"Av Prof. Reinaldo Cardoso,385",3500-188,Viseu,Viseu,40.664066,-7.89735,,"https://www.google.com/maps/dir/?api=1&destination=40.664065999999998,-7.8973500000000003",VOLTA,,,,,
10551.0,Lidl Viseu &#8211; Pascoal,"Avenida do Alto de Abraveses,Km1",3515-828,Viseu,Viseu,40.686944,-7.927531,,"https://www.google.com/maps/dir/?api=1&destination=40.686943999999997,-7.9275310000000001",VOLTA,,,,,
10637.0,Lidl Viseu &#8211; Repeses,"Rua da APPACDM,",3500-719,Viseu,Viseu,40.631109,-7.931484,,"https://www.google.com/maps/dir/?api=1&destination=40.631109000000002,-7.9314840000000002",VOLTA,,,,,
10572.0,Lidl Vizela,"Rua Guilherme Caldas Peixoto,",4815-433,Braga,Vizela,41.369895,-8.311241,,"https://www.google.com/maps/dir/?api=1&destination=41.369895,-8.3112410000000008",VOLTA,,,,,
10675.0,Lidl Águeda,"Av. 25 de Abril, Lugar de Pessegueiro",3750-322,Aveiro,Águeda,40.572928,-8.439276,,"https://www.google.com/maps/dir/?api=1&destination=40.572927999999997,-8.4392759999999996",VOLTA,,,,,
10489.0,Lidl Évora,Rua Horta das Figueiras,7005-212,Évora,Évora,38.556793,-7.914966,,"https://www.google.com/maps/dir/?api=1&destination=38.556792999999999,-7.9149659999999997",VOLTA,,,,,
10682.0,Loja Amarante,Rua da Rampa Alta nº374,4600-275,Porto,Amarante,41.280661,-8.084629,,"https://www.google.com/maps/dir/?api=1&destination=41.280661000000002,-8.0846289999999996",VOLTA,,,,,
10223.0,Loja Beira Sumos,Zona Industrial Rua H Lote 4,6000-459,Castelo Branco,Castelo Branco,39.812344,-7.527148,,"https://www.google.com/maps/dir/?api=1&destination=39.812344000000003,-7.5271480000000004",VOLTA,,,,,
10685.0,Loja Bitarães Paredes,"Avenida de são Tomé, nº121",4580-792,Porto,Paredes,41.229419,-8.311157,,"https://www.google.com/maps/dir/?api=1&destination=41.229419,-8.3111569999999997",VOLTA,,,,,
10687.0,Loja Lustosa,"Estrada Nacional 106, nº1574",4620-254,Porto,Lousada,41.328039,-8.309087,,"https://www.google.com/maps/dir/?api=1&destination=41.328038999999997,-8.3090869999999999",VOLTA,,,,,
10681.0,Loja Margaride Felgueiras,Rua monte das ruas 113,4610-259,Porto,Felgueiras,41.362606,-8.216572,,"https://www.google.com/maps/dir/?api=1&destination=41.362606,-8.2165719999999993",VOLTA,,,,,
10686.0,Loja Mesão Frio,Rua Cruz D’Argola nº 853,4810-225,Braga,Guimarães,41.452216,-8.262191,,"https://www.google.com/maps/dir/?api=1&destination=41.452216,-8.2621909999999996",VOLTA,,,,,
10684.0,Loja S. Jorge de Várzea,"Rua de São Jorge, nº951",4610-808,Porto,Felgueiras,41.3502,-8.190629,,"https://www.google.com/maps/dir/?api=1&destination=41.350200000000001,-8.1906289999999995",VOLTA,,,,,
10683.0,Loja Serrinha,"Avenida da Liberdade, nº 810, Fração B",4615-751,Porto,Felgueiras,41.305722,-8.177272,,"https://www.google.com/maps/dir/?api=1&destination=41.305722000000003,-8.1772720000000003",VOLTA,,,,,
10688.0,Loja Sá Carneiro,"Rua Dr. Francisco Sá Carneiro, nº 117",4810-008,Braga,Guimarães,41.45117,-8.279185,,"https://www.google.com/maps/dir/?api=1&destination=41.451169999999998,-8.279185",VOLTA,,,,,
9551.0,MERCEARIA SILVA D&#8217;ABOIM,RUA DE ABOIM 637,4600-510,Porto,Amarante,41.319946,-8.060135,,"https://www.google.com/maps/dir/?api=1&destination=41.319946000000002,-8.0601350000000007",VOLTA,,,,,
10720.0,Marabuto,RUA DA PAZ - QUINTÃ DO LOUREIRO,3800-587,Aveiro,Aveiro,40.665714,-8.606597,,"https://www.google.com/maps/dir/?api=1&destination=40.665714000000001,-8.6065970000000007",VOLTA,,,,,
10217.0,Maratona Ribalta Lda.,Av. General Humberto Delgado 54-56A,2860-021,Setúbal,Moita,38.65575,-9.02491,,"https://www.google.com/maps/dir/?api=1&destination=38.655749999999998,-9.0249100000000002",VOLTA,,,,,
10746.0,Mercadinho do Tio Rique,RUA DA VENDA N 570 PAVILHÃO F,4800-534,Braga,Guimarães,41.468019,-8.276187,,"https://www.google.com/maps/dir/?api=1&destination=41.468018999999998,-8.2761870000000002",VOLTA,,,,,
10704.0,Mercadinhos Adriano &#8211; Arco de Baúlhe,"Rua Capitão Elísio Azevedo, A1 A2",4860-041,Braga,Cabeceiras de Basto,41.48427,-7.96032,,"https://www.google.com/maps/dir/?api=1&destination=41.484270000000002,-7.9603200000000003",VOLTA,,,,,
10705.0,Mercadinhos Adriano &#8211; Braga,"Avenida da Liberdade, 22",4715-037,Braga,Braga,41.54438,-8.41921,,"https://www.google.com/maps/dir/?api=1&destination=41.544379999999997,-8.4192099999999996",VOLTA,,,,,
10707.0,Mercadinhos Adriano &#8211; Mesão Frio,"Travessa Pinheiro Manso,8",5040-402,Vila Real,Mesão Frio,41.15428,-7.8974,,"https://www.google.com/maps/dir/?api=1&destination=41.15428,-7.8974000000000002",VOLTA,,,,,
10706.0,Mercadinhos Adriano &#8211; Mondim de Basto,"Rua 25 de Abril, 339",4880-164,Vila Real,Mondim de Basto,41.41106,-7.956,,"https://www.google.com/maps/dir/?api=1&destination=41.411059999999999,-7.9560000000000004",VOLTA,,,,,
10708.0,Mercadinhos Adriano &#8211; Póvoa de Lanhoso,"Avenida 25 de Abril, 231",4830-512,Braga,Póvoa de Lanhoso,41.573575,-8.269948,,"https://www.google.com/maps/dir/?api=1&destination=41.573574999999998,-8.2699479999999994",VOLTA,,,,,
10702.0,Mercadinhos Adriano &#8211; Sede,"Avenida Dr. Magalhães Lemos, nº 371",4610-106,Porto,Felgueiras,41.369176,-8.202056,,"https://www.google.com/maps/dir/?api=1&destination=41.369176000000003,-8.2020560000000007",VOLTA,,,,,
10703.0,Mercadinhos Adriano &#8211; Vieira do Minho,"Rua da Imaculada Conceição, 658",4850-522,Braga,Vieira do Minho,41.63268,-8.14278,,"https://www.google.com/maps/dir/?api=1&destination=41.632680000000001,-8.1427800000000001",VOLTA,,,,,
8812.0,Mercadona Abrunheira,R. ROSA MARIA LOBATO FARIA,2710-089,Lisboa,Sintra,38.772,-9.346373,,"https://www.google.com/maps/dir/?api=1&destination=38.771999999999998,-9.3463729999999998",VOLTA,,,,,
8813.0,Mercadona Alhos Vedros,QUINTA DA FONTE DA PRATA NORTE,2860-006,Setúbal,Moita,38.652971,-9.009762,,"https://www.google.com/maps/dir/?api=1&destination=38.652971000000001,-9.0097620000000003",VOLTA,,,,,
8804.0,Mercadona Alta de Lisboa,"R HERMÍNIO DA PALMA INÁCIO, 9",1750-144,Lisboa,Lisboa,38.786997,-9.14938,,"https://www.google.com/maps/dir/?api=1&destination=38.786997,-9.1493800000000007",VOLTA,,,,,
8766.0,Mercadona Alverca Centro,"AV ENG. VILAR QUEIROZ, 2",2615-216,Lisboa,Vila Franca de Xira,38.889053,-9.040415,,"https://www.google.com/maps/dir/?api=1&destination=38.889052999999997,-9.0404149999999994",VOLTA,,,,,
8806.0,Mercadona Amarante,R. AGOSTINHO ALVES DE ABREU,4600-133,Porto,Amarante,41.27313,-8.08058,,"https://www.google.com/maps/dir/?api=1&destination=41.273130000000002,-8.0805799999999994",VOLTA,,,,,
8803.0,Mercadona Amial,"ESTR DA CIRCUNVALAÇÃO, 9399",4100-163,Porto,Porto,41.181163,-8.620036,,"https://www.google.com/maps/dir/?api=1&destination=41.181162999999998,-8.6200360000000007",VOLTA,,,,,
8736.0,Mercadona Aveiro (Av. Europa),"AV. EUROPA, 705",3810-140,Aveiro,Aveiro,40.64123,-8.65391,,"https://www.google.com/maps/dir/?api=1&destination=40.64123,-8.6539099999999998",VOLTA,,,,,
8780.0,Mercadona Aveiro (Silva Rocha),"AL SILVA ROCHA, 29",3800-385,Aveiro,Aveiro,40.640353,-8.634059,,"https://www.google.com/maps/dir/?api=1&destination=40.640352999999998,-8.6340590000000006",VOLTA,,,,,
8799.0,Mercadona Barcelos (R. Filipa Borges),"R FILIPA BORGES, 414",4750-822,Braga,Barcelos,41.532312,-8.625513,,"https://www.google.com/maps/dir/?api=1&destination=41.532311999999997,-8.6255129999999998",VOLTA,,,,,
8814.0,Mercadona Beja (Retail Park),ESTR. DAS APOLINÁRIAS,7800-098,Beja,Beja,38.018732,-7.8574469,,"https://www.google.com/maps/dir/?api=1&destination=38.018732,-7.8574469000000002",VOLTA,,,,,
8762.0,Mercadona Braga (Independência),"R DA IGREJA, 87",4715-196,Braga,Braga,41.525668,-8.417384,,"https://www.google.com/maps/dir/?api=1&destination=41.525668000000003,-8.4173840000000002",VOLTA,,,,,
8755.0,Mercadona Braga (Lamaçães),"AV. DR. ANTÓNIO PALHA, 5",4715-213,Braga,Braga,41.547302,-8.400088,,"https://www.google.com/maps/dir/?api=1&destination=41.547302000000002,-8.4000880000000002",VOLTA,,,,,
8749.0,Mercadona Braga (Qta. Sta. Bárbara),"RUA DA FEIRA, 76",4700-271,Braga,Braga,41.556014,-8.432351,,"https://www.google.com/maps/dir/?api=1&destination=41.556013999999998,-8.4323510000000006",VOLTA,,,,,
8793.0,Mercadona Caldas da Rainha,"AV GENERAL PEDRO CARDOSO, 20",2500-922,Leiria,Caldas da Rainha,39.412676,-9.13563,,"https://www.google.com/maps/dir/?api=1&destination=39.412675999999998,-9.1356300000000008",VOLTA,,,,,
8776.0,Mercadona Campanhã,"AL DE CARTES, 448",4350-214,Porto,Porto,41.162705,-8.574618,,"https://www.google.com/maps/dir/?api=1&destination=41.162705000000003,-8.5746179999999992",VOLTA,,,,,
8753.0,Mercadona Canelas,"R. RECHOUSA, 261",4410-222,Porto,Vila Nova de Gaia,41.092386,-8.595256,,"https://www.google.com/maps/dir/?api=1&destination=41.092385999999998,-8.5952559999999991",VOLTA,,,,,
8795.0,Mercadona Canidelo,"R DO EMISSOR, 447",4400-036,Porto,Vila Nova de Gaia,41.131171,-8.64535,,"https://www.google.com/maps/dir/?api=1&destination=41.131171000000002,-8.6453500000000005",VOLTA,,,,,
8764.0,Mercadona Corroios,"R BENTO GONÇALVES, 1",2855-574,Setúbal,Seixal,38.636952,-9.148338,,"https://www.google.com/maps/dir/?api=1&destination=38.636952000000001,-9.1483380000000007",VOLTA,,,,,
8811.0,Mercadona Covilhã (City Center),AL. PÊRO DA COVILHÃ,6200-151,Castelo Branco,Covilhã,40.28081,-7.50419,,"https://www.google.com/maps/dir/?api=1&destination=40.280810000000002,-7.5041900000000004",VOLTA,,,,,
8784.0,Mercadona Eiras,"ESTR EIRAS, 175",3020-099,Coimbra,Coimbra,40.252959,-8.435104,,"https://www.google.com/maps/dir/?api=1&destination=40.252958999999997,-8.4351040000000008",VOLTA,,,,,
8787.0,Mercadona Ermesinde,"R JOSE JOAQUIM RIBEIRO TELES, 902",4445-534,Porto,Valongo,41.210545,-8.546613,,"https://www.google.com/maps/dir/?api=1&destination=41.210545000000003,-8.5466130000000007",VOLTA,,,,,
8748.0,Mercadona Espinho,"R 19, 1966",4500-400,Aveiro,Espinho,41.008364,-8.622914,,"https://www.google.com/maps/dir/?api=1&destination=41.008364,-8.6229139999999997",VOLTA,,,,,
8815.0,Mercadona Esposende (Sítio das Casas),R. SÍTIO DAS CASAS,4740-473,Braga,Esposende,41.532616,-8.626075,,"https://www.google.com/maps/dir/?api=1&destination=41.532615999999997,-8.6260750000000002",VOLTA,,,,,
8797.0,Mercadona Fafe,"R VIA CIRCULAR, 2500",4820-521,Braga,Fafe,41.446806,-8.161422,,"https://www.google.com/maps/dir/?api=1&destination=41.446806000000002,-8.161422",VOLTA,,,,,
8785.0,Mercadona Famalicão (Estádio),"R ANTÓNIO FERREIRA MAGALHÃES, 438",4760-382,Braga,Vila Nova de Famalicão,41.401387,-8.523639,,"https://www.google.com/maps/dir/?api=1&destination=41.401387,-8.5236389999999993",VOLTA,,,,,
8791.0,Mercadona Felgueiras,"R 10 DE JUNHO, 221",4610-808,Porto,Felgueiras,41.355657,-8.1947,,"https://www.google.com/maps/dir/?api=1&destination=41.355657000000001,-8.1946999999999992",VOLTA,,,,,
8769.0,Mercadona Fernão Ferro,"AV 23 DE JULHO DE 1833, 87",2840-263,Setúbal,Seixal,38.582523,-9.101836,,"https://www.google.com/maps/dir/?api=1&destination=38.582523000000002,-9.1018360000000005",VOLTA,,,,,
8770.0,Mercadona Fig. Foz (Dra C. Torres),"R DRA. CRISTINA TORRES, 13",3080-210,Coimbra,Figueira da Foz,40.158801,-8.857442,,"https://www.google.com/maps/dir/?api=1&destination=40.158800999999997,-8.8574420000000007",VOLTA,,,,,
8757.0,Mercadona Frielas,"R. GIÃO, S/N",2680-000,Lisboa,Loures,38.815144,-9.148055,,"https://www.google.com/maps/dir/?api=1&destination=38.815143999999997,-9.1480549999999994",VOLTA,,,,,
8761.0,Mercadona Fânzeres,"R JOAQUIM RIBEIRO, 30.",4510-506,Porto,Gondomar,41.168577,-8.542266,,"https://www.google.com/maps/dir/?api=1&destination=41.168576999999999,-8.5422659999999997",VOLTA,,,,,
8751.0,Mercadona Gondomar (Hospital),"AV. OLIVEIRA MARTINS, 1195",4420-230,Porto,Gondomar,41.143437,-8.542092,,"https://www.google.com/maps/dir/?api=1&destination=41.143436999999999,-8.5420920000000002",VOLTA,,,,,
8745.0,Mercadona Guarda,"AV. DE SÃO MIGUEL, 11",6300-865,Guarda,Guarda,40.552127,-7.246681,,"https://www.google.com/maps/dir/?api=1&destination=40.552126999999999,-7.2466809999999997",VOLTA,,,,,
8738.0,Mercadona Lavradio,"R DOS RESISTENTES ANTI-FASCISTAS, 523",2830-523,Setúbal,Barreiro,38.664348,-9.058339,,"https://www.google.com/maps/dir/?api=1&destination=38.664347999999997,-9.0583390000000001",VOLTA,,,,,
8768.0,Mercadona Leiria (Parque Verde),"R DE SANTA CLARA, 76",2400-019,Leiria,Leiria,39.739926,-8.823115,,"https://www.google.com/maps/dir/?api=1&destination=39.739925999999997,-8.8231149999999996",VOLTA,,,,,
8765.0,Mercadona Lourosa (Rotunda),"LARGO DA FEIRA DOS DEZ, 138",4535-013,Aveiro,Santa Maria da Feira,40.981181,-8.536002,,"https://www.google.com/maps/dir/?api=1&destination=40.981180999999999,-8.5360019999999999",VOLTA,,,,,
8771.0,Mercadona Lousada (R. do Barreiro),"R DO BARREIRO, 30",4620-656,Porto,Lousada,41.280097,-8.279487,,"https://www.google.com/maps/dir/?api=1&destination=41.280096999999998,-8.2794869999999996",VOLTA,,,,,
8752.0,Mercadona Marco de Canaveses,"TV. DOS BOMBEIROS VOLUNTÁRIOS, 52",4630-470,Porto,Marco de Canaveses,41.180128,-8.155387,,"https://www.google.com/maps/dir/?api=1&destination=41.180128000000003,-8.1553869999999993",VOLTA,,,,,
8800.0,Mercadona Massamá,"R DIREITA DE MASSAMÁ, 148",2745-751,Lisboa,Sintra,38.757002,-9.278501,,"https://www.google.com/maps/dir/?api=1&destination=38.757002,-9.2785010000000003",VOLTA,,,,,
8794.0,Mercadona Matosinhos (Rua das Icas),"R DAS ICAS, 307",4450-703,Porto,Matosinhos,41.201119,-8.694732,,"https://www.google.com/maps/dir/?api=1&destination=41.201118999999998,-8.6947320000000001",VOLTA,,,,,
8746.0,Mercadona Matosinhos (Sousa Aroso),"RUA SOUSA AROSO, 705",4450-218,Porto,Matosinhos,41.177209,-8.682161,,"https://www.google.com/maps/dir/?api=1&destination=41.177208999999998,-8.6821610000000007",VOLTA,,,,,
8782.0,Mercadona Mercês,"AV MIGUEL TORGA, 10",2725-567,Lisboa,Sintra,38.792277,-9.328415,,"https://www.google.com/maps/dir/?api=1&destination=38.792276999999999,-9.3284149999999997",VOLTA,,,,,
8758.0,Mercadona Montijo,"R DO LABORATÓRIO, 250",2870-822,Setúbal,Montijo,38.693786,-8.949824,,"https://www.google.com/maps/dir/?api=1&destination=38.693786000000003,-8.9498239999999996",VOLTA,,,,,
8750.0,Mercadona Moreira da Maia,"R. ENG. FREDERICO ULRICH, 3621",4470-605,Porto,Maia,41.254923,-8.652624,,"https://www.google.com/maps/dir/?api=1&destination=41.254922999999998,-8.6526239999999994",VOLTA,,,,,
8781.0,Mercadona O. de Azeméis,"R 12 DE DEZEMBRO, 40",3720-210,Aveiro,Oliveira de Azeméis,40.839845,-8.479557,,"https://www.google.com/maps/dir/?api=1&destination=40.839844999999997,-8.4795569999999998",VOLTA,,,,,
8741.0,Mercadona Ovar,"RUA MACHADO DOS SANTOS, 304",3880-783,Aveiro,Ovar,40.864796,-8.610857,,"https://www.google.com/maps/dir/?api=1&destination=40.864795999999998,-8.6108569999999993",VOLTA,,,,,
8774.0,Mercadona Paços Ferreira,"R PONTE REAL, 120",4590-180,Porto,Paços de Ferreira,41.274033,-8.388662,,"https://www.google.com/maps/dir/?api=1&destination=41.274033000000003,-8.3886620000000001",VOLTA,,,,,
8808.0,Mercadona Pedrouços,ESTR. DA CIRCUNVALAÇAO 640,4435-236,Porto,Gondomar,41.182513,-8.586697,,"https://www.google.com/maps/dir/?api=1&destination=41.182513,-8.5866969999999991",VOLTA,,,,,
8783.0,Mercadona Penafiel,"AV DR. FRANCISCO SÁ CARNEIRO, 218",4560-136,Porto,Penafiel,41.199164,-8.311031,,"https://www.google.com/maps/dir/?api=1&destination=41.199164000000003,-8.3110309999999998",VOLTA,,,,,
8798.0,Mercadona Penafiel (Milhundos),"R NOVA DE CHÃOS, 294",4560-237,Porto,Penafiel,41.211924,-8.270182,,"https://www.google.com/maps/dir/?api=1&destination=41.211924000000003,-8.2701820000000001",VOLTA,,,,,
8809.0,Mercadona Portimão (Vale Arrancada),URB. VALE DA ARRANCADA,8500-469,Faro,Portimão,37.160941,-8.552571,,"https://www.google.com/maps/dir/?api=1&destination=37.160941000000001,-8.5525710000000004",VOLTA,,,,,
8744.0,Mercadona Porto (D. Sequeira),"RUA DOMINGOS SEQUEIRA, 225",4050-424,Porto,Porto,41.16236,-8.629177,,"https://www.google.com/maps/dir/?api=1&destination=41.16236,-8.6291770000000003",VOLTA,,,,,
8743.0,Mercadona Porto (Diogo Botelho),"RUA DA PASTELEIRA, 263",4150-586,Porto,Porto,41.152249,-8.65417,,"https://www.google.com/maps/dir/?api=1&destination=41.152248999999998,-8.6541700000000006",VOLTA,,,,,
8775.0,Mercadona Póvoa de Varzim,"R COMENDADOR FRANCISCO QUINTAS, 500",4490-489,Porto,Póvoa de Varzim,41.392853,-8.751805,,"https://www.google.com/maps/dir/?api=1&destination=41.392853000000002,-8.7518049999999992",VOLTA,,,,,
8810.0,Mercadona Quinta do Lambert,"VILA LAMBERT, R. AGOSTINHO NETO LOTES 6 E 7",1750-003,Lisboa,Lisboa,38.763315,-9.152144,,"https://www.google.com/maps/dir/?api=1&destination=38.763314999999999,-9.1521439999999998",VOLTA,,,,,
8792.0,Mercadona Rio de Mouro,"R DAS VAGENS, 45",2635-198,Lisboa,Sintra,38.7837,-9.338404,,"https://www.google.com/maps/dir/?api=1&destination=38.783700000000003,-9.3384040000000006",VOLTA,,,,,
8754.0,Mercadona S. Mamede (S. Gens),"RUA SÃO GENS, S/N",4460-815,Porto,Matosinhos,41.192054,-8.63623,,"https://www.google.com/maps/dir/?api=1&destination=41.192053999999999,-8.6362299999999994",VOLTA,,,,,
8760.0,Mercadona Santarém RP,"QUINTA DAS CEGONHAS, 28",2000-471,Santarém,Santarém,39.215675,-8.692205,,"https://www.google.com/maps/dir/?api=1&destination=39.215674999999997,-8.6922049999999995",VOLTA,,,,,
8773.0,Mercadona Santo André II,"R DE SANTO ANDRÉ, 35",4520-204,Aveiro,Santa Maria da Feira,40.931094,-8.55152,,"https://www.google.com/maps/dir/?api=1&destination=40.931094000000002,-8.55152",VOLTA,,,,,
8737.0,Mercadona Santo Tirso (Arco Têxteis),"RUA DOS TRABALHADORES DO ARCO, 20",4780-424,Porto,Santo Tirso,41.339193,-8.481569,,"https://www.google.com/maps/dir/?api=1&destination=41.339193000000002,-8.4815690000000004",VOLTA,,,,,
8786.0,Mercadona Setúbal (Lima de Freitas),"AV MESTRE LIMA DE FREITAS, 1",2910-865,Setúbal,Setúbal,38.539448,-8.867475,,"https://www.google.com/maps/dir/?api=1&destination=38.539448,-8.8674750000000007",VOLTA,,,,,
8756.0,Mercadona Setúbal (São Julião),R. DE SÃO JULIÃO S/N,2950-000,Setúbal,Setúbal,38.578987,-8.895888,,"https://www.google.com/maps/dir/?api=1&destination=38.578986999999998,-8.8958879999999994",VOLTA,,,,,
8772.0,Mercadona Silvares,"R CAPITÃO SALGUEIRO MAIA, 30",4835-400,Braga,Guimarães,41.44566,-8.339006,,"https://www.google.com/maps/dir/?api=1&destination=41.445659999999997,-8.3390059999999995",VOLTA,,,,,
8801.0,Mercadona Solum,"AV ELÍSIO DE MOURA, 85",3030-183,Coimbra,Coimbra,40.206287,-8.401508,,"https://www.google.com/maps/dir/?api=1&destination=40.206287000000003,-8.4015079999999998",VOLTA,,,,,
8802.0,Mercadona Sta Iria da Azóia,"R DOM AFONSO ALBUQUERQUE, 100",2690-340,Lisboa,Loures,38.851182,-9.075811,,"https://www.google.com/maps/dir/?api=1&destination=38.851182000000001,-9.0758109999999999",VOLTA,,,,,
8796.0,Mercadona São João da Madeira,"AV DR. RENATO ARAÚJO, 1089",3700-232,Aveiro,São João da Madeira,40.885836,-8.489733,,"https://www.google.com/maps/dir/?api=1&destination=40.885835999999998,-8.4897329999999993",VOLTA,,,,,
8763.0,Mercadona Taguspark,"R VÍTOR ALVES, 7",2730-250,Lisboa,Sintra,38.749766,-9.303911,,"https://www.google.com/maps/dir/?api=1&destination=38.749766000000001,-9.3039109999999994",VOLTA,,,,,
8778.0,Mercadona Torres Vedras,"AV POENTE, 5",2560-261,Lisboa,Torres Vedras,39.091405,-9.266759,,"https://www.google.com/maps/dir/?api=1&destination=39.091405000000002,-9.2667590000000004",VOLTA,,,,,
8740.0,Mercadona Trofa,"RUA D. PEDRO V, 63",4785-306,Porto,Trofa,41.343654,-8.556396,,"https://www.google.com/maps/dir/?api=1&destination=41.343654000000001,-8.5563959999999994",VOLTA,,,,,
8779.0,Mercadona Urgezes,"R EDUARDO MANUEL DE ALMEIDA, 530",4810-225,Braga,Guimarães,41.436546,-8.299,,"https://www.google.com/maps/dir/?api=1&destination=41.436546,-8.2989999999999995",VOLTA,,,,,
8747.0,Mercadona V. Castelo (Abelheira),"ESTRADA DA ABELHEIRA, 1327",4900-438,Viana do Castelo,Viana do Castelo,41.706844,-8.826109,,"https://www.google.com/maps/dir/?api=1&destination=41.706843999999997,-8.8261090000000006",VOLTA,,,,,
8739.0,Mercadona V. N. Gaia (Av. D. João II),"RUA DE RAIMUNDO DE CARVALHO, 724",4430-185,Porto,Vila Nova de Gaia,41.125261,-8.597907,,"https://www.google.com/maps/dir/?api=1&destination=41.125261000000002,-8.5979069999999993",VOLTA,,,,,
8742.0,Mercadona Vale Sepal,"AV. FRANCISCO RODRIGUES LOBO, 132",2410-000,Leiria,Leiria,39.752196,-8.790459,,"https://www.google.com/maps/dir/?api=1&destination=39.752195999999998,-8.7904590000000002",VOLTA,,,,,
